relatedness	DNA-match percentage
38	0.74757281553398
36	0.81720430107527
33	0.66371681415929
-1	0.06024096385542
-1	0.07317073170732
35	0.81720430107527
34	0.72815533980583
34	0.82795698924731
34	0.7378640776699
36	0.72815533980583
-1	0.10843373493976
30	0.80645161290323
33	0.72815533980583
32	0.75903614457831
38	0.7378640776699
34	0.74757281553398
36	0.81720430107527
31	0.81720430107527
37	0.72815533980583
28	0.7378640776699
31	0.66371681415929
35	0.71844660194175
36	0.65486725663717
34	0.74757281553398
31	0.81720430107527
36	0.58252427184466
38	0.64516129032258
31	0.80645161290323
35	0.66371681415929
37	0.64516129032258
-1	0.09638554216867
36	0.2621359223301
33	0.72815533980583
36	0.45161290322581
37	0.81720430107527
35	0.82795698924731
155	0.07518796992481
156	0.58407079646018
157	0.5929203539823
157	0.5929203539823
155	0.5929203539823
154	0.60176991150442
158	0.5929203539823
154	0.46987951807229
158	0.5929203539823
159	0.08130081300813
151	0.16504854368932
160	0.61061946902655
152	0.61061946902655
150	0.07964601769912
158	0.5929203539823
158	0.22330097087379
159	0.5929203539823
161	0.58407079646018
157	0.5187969924812
152	0.61061946902655
155	0.61061946902655
156	0.58407079646018
149	0.07766990291262
157	0.5609756097561
154	0.61946902654867
156	0.5929203539823
151	0.61061946902655
156	0.48251748251748
151	0.61061946902655
154	0.08130081300813
135	0.08943089430894
157	0.58407079646018
146	0.61061946902655
150	0.08849557522124
155	0.58407079646018
153	0.55284552845528
154	0.5609756097561
154	0.5609756097561
153	0.08849557522124
155	0.61061946902655
160	0.61061946902655
154	0.67961165048544
158	0.5929203539823
147	0.61946902654867
134	0.09734513274336
158	0.60176991150442
134	0.08943089430894
153	0.61061946902655
142	0.10619469026549
134	0.09734513274336
161	0.61061946902655
156	0.06993006993007
155	0.60176991150442
159	0.5929203539823
154	0.55284552845528
151	0.61061946902655
152	0.61061946902655
149	0.61946902654867
140	0.11504424778761
158	0.54471544715447
155	0.61061946902655
153	0.5609756097561
155	0.5609756097561
133	0.03883495145631
141	0.10619469026549
140	0.10619469026549
158	0.5187969924812
151	0.5609756097561
158	0.29126213592233
158	0.5609756097561
155	0.08943089430894
156	0.60176991150442
140	0.10619469026549
153	0.08943089430894
156	0.60176991150442
152	0.61061946902655
158	0.5929203539823
161	0.52631578947368
154	0.75268817204301
160	0.61061946902655
145	0.56910569105691
159	0.61061946902655
153	0.60176991150442
153	0.61061946902655
156	0.5609756097561
154	0.5609756097561
157	0.61061946902655
141	0.09756097560976
141	0.10619469026549
158	0.5929203539823
159	0.22330097087379
157	0.5929203539823
157	0.5187969924812
156	0.08130081300813
-1	0.16867469879518
160	0.51127819548872
133	0.09734513274336
160	0.5609756097561
152	0.61061946902655
159	0.5187969924812
-1	0.14457831325301
146	0.61946902654867
151	0.08849557522124
161	0.55284552845528
153	0.61061946902655
160	0.5929203539823
152	0.61061946902655
156	0.58407079646018
157	0.60176991150442
-1	0.08433734939759
148	0.60176991150442
153	0.08130081300813
157	0.36283185840708
161	0.5187969924812
155	0.5609756097561
141	0.11504424778761
141	0.10679611650485
158	0.61061946902655
142	0.10619469026549
158	0.5929203539823
143	0.53383458646617
133	0.03883495145631
140	0.10619469026549
156	0.5929203539823
161	0.61061946902655
159	0.60176991150442
135	0.09734513274336
157	0.60176991150442
152	0.08849557522124
153	0.61061946902655
150	0.61061946902655
161	0.55284552845528
155	0.08130081300813
145	0.08130081300813
159	0.60176991150442
154	0.08849557522124
159	0.5929203539823
148	0.61946902654867
155	0.5609756097561
162	0.55284552845528
149	0.60176991150442
154	0.53658536585366
153	0.08130081300813
156	0.61061946902655
162	0.61061946902655
160	0.5929203539823
159	0.5929203539823
159	0.5929203539823
158	0.5929203539823
161	0.47552447552448
154	0.75268817204301
160	0.29126213592233
142	0.10619469026549
162	0.58407079646018
161	0.61946902654867
154	0.08943089430894
160	0.5187969924812
147	0.61946902654867
133	0.03883495145631
141	0.11650485436893
145	0.08130081300813
153	0.23300970873786
142	0.10679611650485
159	0.61061946902655
162	0.61061946902655
150	0.60176991150442
154	0.75268817204301
158	0.60176991150442
156	0.61061946902655
154	0.60176991150442
161	0.5929203539823
157	0.5929203539823
153	0.0873786407767
155	0.0873786407767
161	0.5929203539823
162	0.47552447552448
148	0.59223300970874
140	0.10619469026549
158	0.5187969924812
153	0.04854368932039
154	0.08943089430894
157	0.5609756097561
149	0.04424778761062
156	0.5609756097561
141	0.10619469026549
146	0.08130081300813
162	0.5929203539823
162	0.5929203539823
140	0.10619469026549
154	0.61061946902655
158	0.5929203539823
153	0.61061946902655
147	0.60176991150442
163	0.58407079646018
163	0.61061946902655
155	0.75268817204301
157	0.5609756097561
158	0.5929203539823
-1	0.10843373493976
147	0.0873786407767
158	0.61061946902655
152	0.61061946902655
162	0.61946902654867
160	0.61061946902655
155	0.08943089430894
142	0.10619469026549
151	0.61061946902655
158	0.61061946902655
154	0.74193548387097
157	0.5929203539823
142	0.10619469026549
136	0.09734513274336
146	0.07518796992481
159	0.5929203539823
154	0.23300970873786
159	0.61061946902655
146	0.61946902654867
151	0.61061946902655
157	0.60176991150442
155	0.60176991150442
142	0.11504424778761
154	0.61061946902655
141	0.09708737864078
144	0.08130081300813
154	0.08130081300813
154	0.60176991150442
158	0.61061946902655
145	0.56910569105691
154	0.61061946902655
155	0.75268817204301
161	0.51127819548872
162	0.55284552845528
156	0.0873786407767
158	0.5609756097561
148	0.60176991150442
143	0.09756097560976
154	0.61061946902655
158	0.60176991150442
156	0.61061946902655
162	0.61061946902655
150	0.61946902654867
158	0.5609756097561
148	0.0873786407767
153	0.61061946902655
147	0.61946902654867
160	0.54471544715447
154	0.58407079646018
157	0.5609756097561
134	0.09734513274336
157	0.61061946902655
155	0.61946902654867
156	0.08943089430894
159	0.60176991150442
141	0.10619469026549
155	0.08943089430894
161	0.61061946902655
159	0.61061946902655
158	0.61061946902655
152	0.60176991150442
145	0.56910569105691
154	0.61061946902655
152	0.08849557522124
163	0.61946902654867
162	0.61946902654867
154	0.61061946902655
156	0.75268817204301
159	0.5929203539823
159	0.61061946902655
155	0.61061946902655
132	0.09734513274336
153	0.61061946902655
159	0.5929203539823
159	0.5187969924812
164	0.58407079646018
158	0.5609756097561
143	0.10619469026549
152	0.61061946902655
155	0.58407079646018
160	0.61061946902655
154	0.08130081300813
154	0.61061946902655
154	0.0873786407767
163	0.5929203539823
156	0.08943089430894
147	0.07518796992481
155	0.07518796992481
146	0.56910569105691
160	0.5929203539823
154	0.5929203539823
155	0.54471544715447
154	0.75268817204301
147	0.0873786407767
156	0.56910569105691
157	0.61061946902655
152	0.61061946902655
159	0.61061946902655
147	0.61946902654867
155	0.60176991150442
153	0.60176991150442
161	0.58407079646018
146	0.61946902654867
133	0.08943089430894
159	0.54471544715447
161	0.61061946902655
143	0.11504424778761
159	0.5609756097561
159	0.5609756097561
155	0.07964601769912
153	0.61061946902655
157	0.61061946902655
145	0.61946902654867
158	0.60176991150442
162	0.40650406504065
163	0.54471544715447
161	0.54471544715447
165	0.53658536585366
144	0.10619469026549
156	0.58407079646018
157	0.56910569105691
160	0.61061946902655
-1	0.18072289156627
161	0.55284552845528
157	0.08943089430894
159	0.60176991150442
146	0.56910569105691
164	0.6283185840708
155	0.08130081300813
162	0.58407079646018
154	0.61061946902655
161	0.58252427184466
155	0.60176991150442
163	0.61946902654867
160	0.5929203539823
144	0.10569105691057
157	0.61061946902655
156	0.61946902654867
153	0.08849557522124
154	0.61061946902655
144	0.10569105691057
160	0.5609756097561
157	0.58407079646018
155	0.75268817204301
137	0.09734513274336
162	0.61061946902655
163	0.61946902654867
157	0.08943089430894
156	0.06993006993007
147	0.56910569105691
162	0.55284552845528
157	0.61061946902655
155	0.60176991150442
160	0.61061946902655
156	0.50375939849624
146	0.61946902654867
163	0.33980582524272
158	0.58407079646018
135	0.09734513274336
155	0.58407079646018
134	0.08943089430894
161	0.61061946902655
160	0.60176991150442
158	0.61061946902655
153	0.61061946902655
158	0.5929203539823
149	0.60176991150442
148	0.61946902654867
160	0.5609756097561
156	0.09708737864078
156	0.60176991150442
156	0.75268817204301
138	0.09734513274336
163	0.61061946902655
160	0.55284552845528
133	0.09734513274336
152	0.39805825242718
156	0.58407079646018
155	0.23300970873786
151	0.61946902654867
164	0.5929203539823
155	0.67961165048544
161	0.5609756097561
162	0.61061946902655
160	0.61061946902655
148	0.0873786407767
160	0.61061946902655
138	0.09734513274336
163	0.55284552845528
158	0.61061946902655
156	0.58407079646018
154	0.61061946902655
161	0.55284552845528
139	0.09734513274336
164	0.61061946902655
147	0.07964601769912
160	0.60176991150442
161	0.54368932038835
145	0.10619469026549
164	0.61946902654867
157	0.50375939849624
154	0.75268817204301
141	0.10619469026549
141	0.10619469026549
155	0.72043010752688
157	0.06993006993007
158	0.60176991150442
162	0.61061946902655
162	0.5609756097561
142	0.10619469026549
153	0.61061946902655
162	0.61061946902655
133	0.09734513274336
155	0.5929203539823
159	0.61946902654867
157	0.58407079646018
164	0.55284552845528
162	0.54368932038835
142	0.11650485436893
141	0.10619469026549
161	0.61946902654867
152	0.61061946902655
135	0.09734513274336
160	0.5929203539823
156	0.60176991150442
154	0.61061946902655
155	0.61061946902655
161	0.61061946902655
142	0.09756097560976
156	0.53658536585366
161	0.51127819548872
164	0.61946902654867
145	0.10569105691057
158	0.08943089430894
156	0.60176991150442
157	0.50375939849624
157	0.58407079646018
142	0.10619469026549
163	0.61061946902655
153	0.61061946902655
133	0.09734513274336
157	0.61946902654867
136	0.09734513274336
156	0.66990291262136
162	0.55284552845528
165	0.61946902654867
155	0.75268817204301
161	0.5929203539823
144	0.08130081300813
141	0.10619469026549
144	0.11504424778761
164	0.61946902654867
155	0.61061946902655
135	0.08130081300813
154	0.61061946902655
158	0.58407079646018
151	0.61946902654867
141	0.10619469026549
158	0.61061946902655
162	0.55284552845528
142	0.11504424778761
163	0.5609756097561
143	0.10619469026549
158	0.50375939849624
141	0.10619469026549
156	0.5187969924812
157	0.58407079646018
154	0.07518796992481
151	0.60176991150442
159	0.58407079646018
161	0.55284552845528
156	0.67961165048544
146	0.10619469026549
-1	0.10843373493976
132	0.09734513274336
133	0.09734513274336
162	0.61061946902655
164	0.6283185840708
156	0.67961165048544
162	0.55284552845528
139	0.09734513274336
157	0.66990291262136
142	0.10619469026549
145	0.11504424778761
157	0.5187969924812
160	0.61061946902655
156	0.75268817204301
148	0.07964601769912
157	0.60176991150442
156	0.60194174757282
165	0.61946902654867
159	0.58407079646018
142	0.10619469026549
160	0.58407079646018
-1	0.12048192771084
161	0.55284552845528
156	0.5187969924812
156	0.61061946902655
154	0.75268817204301
154	0.61061946902655
160	0.60176991150442
142	0.10619469026549
32	0.81720430107527
-1	0.12048192771084
30	0.71844660194175
31	0.65486725663717
37	0.64516129032258
33	0.66371681415929
35	0.7378640776699
34	0.72815533980583
33	0.75903614457831
35	0.65486725663717
30	0.72815533980583
33	0.67741935483871
33	0.80645161290323
38	0.58252427184466
33	0.75903614457831
37	0.81720430107527
38	0.80645161290323
33	0.04819277108434
-1	0.12048192771084
31	0.70873786407767
34	0.60975609756098
-1	0.14457831325301
35	0.64516129032258
37	0.64516129032258
33	0.75903614457831
36	0.66371681415929
31	0.80645161290323
31	0.81720430107527
30	0.72815533980583
36	0.81720430107527
33	0.72815533980583
35	0.7378640776699
38	0.58252427184466
31	0.72815533980583
34	0.79569892473118
34	0.75903614457831
39	0.80645161290323
32	0.70873786407767
36	0.64516129032258
35	0.81720430107527
37	0.65486725663717
36	0.7378640776699
-1	0.10752688172043
34	0.75903614457831
37	0.64601769911504
32	0.80645161290323
37	0.65591397849462
30	0.72815533980583
29	0.68141592920354
39	0.63440860215054
159	0.61061946902655
161	0.55284552845528
165	0.6283185840708
145	0.10569105691057
157	0.54471544715447
158	0.61061946902655
161	0.61061946902655
142	0.10619469026549
156	0.6504854368932
158	0.58407079646018
159	0.08270676691729
142	0.10619469026549
143	0.11504424778761
157	0.67961165048544
157	0.75268817204301
155	0.03614457831325
-1	0.07228915662651
134	0.09734513274336
148	0.08849557522124
141	0.10619469026549
164	0.58407079646018
156	0.54471544715447
157	0.60176991150442
156	0.72043010752688
154	0.61061946902655
162	0.0873786407767
144	0.09756097560976
158	0.5187969924812
158	0.54471544715447
157	0.59223300970874
148	0.08849557522124
143	0.09756097560976
143	0.10619469026549
145	0.08130081300813
158	0.66990291262136
144	0.12621359223301
157	0.61061946902655
146	0.61946902654867
140	0.09734513274336
152	0.61946902654867
155	0.07518796992481
144	0.11504424778761
142	0.10619469026549
159	0.54471544715447
157	0.54471544715447
147	0.61946902654867
155	0.75268817204301
143	0.09756097560976
163	0.54368932038835
161	0.5929203539823
156	0.75268817204301
158	0.5187969924812
157	0.67961165048544
158	0.60176991150442
157	0.53658536585366
144	0.10619469026549
143	0.10619469026549
152	0.61061946902655
155	0.66990291262136
155	0.61061946902655
143	0.10619469026549
143	0.10619469026549
158	0.66990291262136
160	0.53658536585366
143	0.09734513274336
162	0.55284552845528
164	0.1747572815534
142	0.10619469026549
137	0.09734513274336
142	0.09756097560976
156	0.60176991150442
164	0.55284552845528
146	0.11504424778761
161	0.60176991150442
149	0.08849557522124
155	0.61061946902655
158	0.53658536585366
153	0.5609756097561
132	0.09734513274336
157	0.54471544715447
152	0.61061946902655
160	0.60176991150442
156	0.75268817204301
143	0.10619469026549
157	0.67961165048544
165	0.6283185840708
140	0.09734513274336
161	0.60176991150442
162	0.55284552845528
149	0.08849557522124
158	0.61061946902655
145	0.11504424778761
148	0.61946902654867
156	0.75268817204301
143	0.10679611650485
134	0.08943089430894
155	0.61061946902655
160	0.61061946902655
154	0.74193548387097
143	0.10619469026549
146	0.11504424778761
158	0.5187969924812
162	0.5609756097561
158	0.61061946902655
153	0.61061946902655
144	0.09734513274336
150	0.08849557522124
163	0.61061946902655
142	0.10619469026549
144	0.09756097560976
159	0.5187969924812
152	0.61061946902655
160	0.60176991150442
155	0.5929203539823
144	0.09756097560976
151	0.08849557522124
153	0.61061946902655
153	0.08130081300813
142	0.10619469026549
162	0.50375939849624
158	0.57522123893805
157	0.6504854368932
144	0.10619469026549
158	0.61061946902655
159	0.5187969924812
158	0.54471544715447
144	0.10619469026549
145	0.09756097560976
133	0.09734513274336
152	0.61061946902655
155	0.5609756097561
156	0.75268817204301
163	0.55284552845528
147	0.11504424778761
141	0.09734513274336
150	0.08849557522124
159	0.61061946902655
155	0.74193548387097
154	0.61061946902655
160	0.60176991150442
161	0.61061946902655
166	0.6283185840708
155	0.61061946902655
146	0.07518796992481
153	0.61061946902655
164	0.61061946902655
153	0.61061946902655
134	0.09734513274336
155	0.61061946902655
155	0.74193548387097
156	0.66990291262136
157	0.75268817204301
160	0.5609756097561
156	0.5187969924812
146	0.61946902654867
155	0.61061946902655
159	0.52212389380531
144	0.10679611650485
162	0.61061946902655
154	0.61061946902655
146	0.56910569105691
149	0.08849557522124
158	0.50375939849624
162	0.60176991150442
147	0.11504424778761
151	0.09734513274336
154	0.61061946902655
158	0.75268817204301
-1	0.08433734939759
160	0.60176991150442
156	0.08130081300813
149	0.08849557522124
158	0.54471544715447
163	0.5609756097561
154	0.61061946902655
159	0.57522123893805
161	0.5609756097561
150	0.08130081300813
-1	0.1566265060241
160	0.60176991150442
143	0.10619469026549
155	0.5609756097561
159	0.5187969924812
156	0.61061946902655
157	0.75268817204301
156	0.5929203539823
158	0.75268817204301
159	0.54471544715447
-1	0.07228915662651
154	0.08130081300813
133	0.09734513274336
156	0.61061946902655
142	0.09734513274336
154	0.61061946902655
163	0.61061946902655
163	0.60176991150442
148	0.11504424778761
160	0.5187969924812
159	0.61061946902655
164	0.61061946902655
156	0.61061946902655
156	0.61061946902655
159	0.50375939849624
159	0.60176991150442
159	0.58407079646018
164	0.55284552845528
161	0.60176991150442
144	0.10619469026549
159	0.67961165048544
160	0.54471544715447
133	0.10619469026549
161	0.51127819548872
152	0.60176991150442
145	0.10679611650485
155	0.61061946902655
165	0.61061946902655
146	0.61946902654867
134	0.09734513274336
157	0.5187969924812
150	0.08849557522124
161	0.60176991150442
150	0.08849557522124
157	0.08130081300813
160	0.49624060150376
162	0.60176991150442
-1	0.1566265060241
144	0.10619469026549
162	0.55284552845528
147	0.11650485436893
165	0.61061946902655
135	0.09734513274336
157	0.5929203539823
160	0.61061946902655
160	0.60176991150442
145	0.10619469026549
146	0.13978494623656
156	0.61061946902655
-1	0.09638554216867
154	0.35398230088496
163	0.60176991150442
-1	0.09638554216867
152	0.61946902654867
146	0.07518796992481
156	0.61061946902655
157	0.74193548387097
145	0.10619469026549
155	0.61061946902655
157	0.61061946902655
147	0.56910569105691
-1	0.09638554216867
156	0.52631578947368
147	0.11504424778761
160	0.5187969924812
161	0.60176991150442
157	0.5187969924812
156	0.61061946902655
162	0.50375939849624
153	0.60176991150442
161	0.48872180451128
-1	0.02409638554217
161	0.5929203539823
147	0.08130081300813
152	0.61946902654867
134	0.09734513274336
157	0.75268817204301
158	0.67961165048544
163	0.55284552845528
160	0.5187969924812
161	0.49624060150376
162	0.55284552845528
154	0.60176991150442
146	0.08130081300813
148	0.56910569105691
147	0.11504424778761
144	0.10619469026549
161	0.61061946902655
159	0.5187969924812
145	0.09756097560976
155	0.61061946902655
156	0.61061946902655
160	0.61061946902655
165	0.55284552845528
161	0.54471544715447
158	0.5187969924812
163	0.50375939849624
161	0.54471544715447
156	0.54471544715447
157	0.75268817204301
161	0.60176991150442
144	0.08943089430894
134	0.09734513274336
158	0.75268817204301
157	0.61061946902655
160	0.58407079646018
163	0.66019417475728
148	0.11504424778761
162	0.54471544715447
163	0.61061946902655
156	0.75268817204301
144	0.09756097560976
163	0.5609756097561
163	0.5609756097561
158	0.5929203539823
147	0.07518796992481
149	0.11504424778761
154	0.60176991150442
141	0.10569105691057
162	0.55284552845528
150	0.08849557522124
158	0.54471544715447
159	0.61061946902655
147	0.11504424778761
150	0.08849557522124
158	0.75268817204301
135	0.09734513274336
156	0.5187969924812
163	0.61061946902655
159	0.61061946902655
155	0.61061946902655
161	0.55284552845528
160	0.19512195121951
155	0.08943089430894
159	0.67961165048544
162	0.54471544715447
160	0.61061946902655
156	0.5187969924812
158	0.58407079646018
134	0.09734513274336
162	0.51127819548872
151	0.08849557522124
164	0.60176991150442
148	0.11504424778761
135	0.09734513274336
148	0.11504424778761
145	0.10619469026549
145	0.08943089430894
164	0.5609756097561
164	0.61061946902655
134	0.10619469026549
151	0.08849557522124
153	0.61946902654867
164	0.50375939849624
157	0.75268817204301
155	0.60176991150442
-1	0.09638554216867
-1	0.10843373493976
161	0.61061946902655
158	0.54471544715447
162	0.60176991150442
155	0.61061946902655
157	0.5609756097561
158	0.5609756097561
146	0.10619469026549
164	0.55284552845528
147	0.08943089430894
159	0.54471544715447
161	0.19512195121951
163	0.51127819548872
155	0.61061946902655
164	0.60176991150442
135	0.09734513274336
160	0.5187969924812
159	0.5609756097561
159	0.5929203539823
148	0.11504424778761
136	0.09734513274336
162	0.55284552845528
163	0.50375939849624
156	0.61061946902655
163	0.55284552845528
151	0.08849557522124
161	0.61061946902655
158	0.75268817204301
162	0.60176991150442
153	0.56910569105691
162	0.54471544715447
162	0.60176991150442
159	0.75268817204301
157	0.5187969924812
165	0.55284552845528
164	0.55284552845528
158	0.54471544715447
157	0.07518796992481
157	0.61061946902655
156	0.55284552845528
166	0.61061946902655
159	0.75268817204301
160	0.5609756097561
154	0.61061946902655
141	0.06796116504854
166	0.60176991150442
158	0.75268817204301
164	0.61061946902655
160	0.61061946902655
156	0.61061946902655
159	0.58407079646018
158	0.5609756097561
160	0.54471544715447
160	0.75268817204301
155	0.08943089430894
161	0.61061946902655
145	0.08130081300813
160	0.52631578947368
145	0.10619469026549
162	0.60176991150442
162	0.49624060150376
163	0.54471544715447
162	0.61061946902655
162	0.33980582524272
154	0.52631578947368
161	0.54471544715447
159	0.61061946902655
149	0.11504424778761
156	0.61061946902655
155	0.54368932038835
149	0.11504424778761
149	0.11504424778761
165	0.5609756097561
152	0.08849557522124
159	0.75268817204301
162	0.48872180451128
135	0.08943089430894
149	0.11504424778761
164	0.55284552845528
165	0.61061946902655
156	0.49557522123894
166	0.5609756097561
155	0.61061946902655
145	0.09756097560976
163	0.47552447552448
136	0.09734513274336
157	0.61061946902655
165	0.55284552845528
167	0.60176991150442
160	0.58407079646018
152	0.08849557522124
157	0.67961165048544
157	0.08130081300813
161	0.46153846153846
157	0.52631578947368
162	0.49624060150376
146	0.09756097560976
156	0.61061946902655
147	0.10619469026549
156	0.61061946902655
161	0.52631578947368
-1	0.13253012048193
165	0.55284552845528
151	0.08849557522124
157	0.48251748251748
165	0.50375939849624
162	0.61061946902655
162	0.19512195121951
159	0.54471544715447
160	0.76344086021505
159	0.75268817204301
157	0.61061946902655
161	0.75268817204301
163	0.48872180451128
164	0.48251748251748
166	0.53658536585366
144	0.10619469026549
135	0.09734513274336
162	0.5929203539823
151	0.07079646017699
164	0.55284552845528
163	0.55284552845528
161	0.61061946902655
163	0.60176991150442
164	0.54471544715447
157	0.61061946902655
160	0.75268817204301
163	0.49624060150376
-1	0.14457831325301
158	0.52845528455285
145	0.10619469026549
158	0.75268817204301
165	0.61946902654867
165	0.60176991150442
160	0.5929203539823
167	0.61061946902655
163	0.61061946902655
146	0.09756097560976
166	0.50375939849624
155	0.61061946902655
147	0.11504424778761
159	0.61061946902655
160	0.04854368932039
159	0.75268817204301
146	0.08130081300813
150	0.11504424778761
158	0.61061946902655
160	0.54471544715447
162	0.75268817204301
165	0.55284552845528
-1	0.07228915662651
-1	0.10843373493976
159	0.53658536585366
163	0.55284552845528
161	0.60176991150442
-1	0.08602150537634
35	0.72815533980583
31	0.72815533980583
34	0.74698795180723
32	0.81720430107527
36	0.7378640776699
35	0.75903614457831
34	0.7378640776699
33	0.66371681415929
35	0.82795698924731
37	0.64601769911504
32	0.71844660194175
34	0.75903614457831
34	0.75903614457831
32	0.81720430107527
31	0.72815533980583
37	0.65591397849462
33	0.81720430107527
-1	0.19277108433735
33	0.80645161290323
37	0.81720430107527
-1	0.09638554216867
34	0.13253012048193
34	0.81927710843373
32	0.81720430107527
37	0.72815533980583
31	0.66371681415929
-1	0.08602150537634
36	0.66371681415929
38	0.64516129032258
-1	0.09638554216867
-1	0.09638554216867
35	0.74757281553398
33	0.75903614457831
37	0.7378640776699
31	0.65486725663717
35	0.72815533980583
-1	0.14457831325301
32	0.81720430107527
31	0.71844660194175
38	0.64601769911504
31	0.71844660194175
33	0.81720430107527
33	0.81720430107527
34	0.81720430107527
38	0.72815533980583
32	0.66371681415929
30	0.7378640776699
39	0.64516129032258
-1	0.09638554216867
160	0.61061946902655
161	0.19512195121951
159	0.54471544715447
155	0.5609756097561
164	0.54471544715447
153	0.08849557522124
167	0.52845528455285
164	0.49624060150376
166	0.60176991150442
156	0.61061946902655
159	0.58407079646018
150	0.11650485436893
156	0.61061946902655
150	0.11504424778761
155	0.60176991150442
148	0.11504424778761
137	0.09734513274336
165	0.15044247787611
164	0.48872180451128
164	0.60176991150442
159	0.52845528455285
148	0.11504424778761
157	0.75268817204301
161	0.61061946902655
163	0.55284552845528
150	0.10679611650485
158	0.67961165048544
160	0.67961165048544
168	0.61061946902655
167	0.51127819548872
148	0.11504424778761
164	0.55284552845528
143	0.09756097560976
154	0.5187969924812
159	0.54471544715447
158	0.51612903225806
165	0.55284552845528
159	0.75268817204301
159	0.54471544715447
161	0.5187969924812
166	0.5609756097561
154	0.08849557522124
168	0.48872180451128
164	0.51127819548872
-1	0.1566265060241
-1	0.18072289156627
148	0.11504424778761
154	0.55284552845528
136	0.09734513274336
163	0.49624060150376
162	0.75268817204301
165	0.48251748251748
157	0.5609756097561
149	0.10569105691057
143	0.10619469026549
163	0.60176991150442
167	0.61061946902655
142	0.06194690265487
160	0.75268817204301
166	0.55284552845528
165	0.55284552845528
149	0.11504424778761
169	0.45454545454545
165	0.51127819548872
149	0.08849557522124
150	0.08849557522124
145	0.10619469026549
158	0.61061946902655
162	0.54368932038835
168	0.60176991150442
158	0.08130081300813
161	0.54471544715447
160	0.54471544715447
160	0.54471544715447
164	0.49624060150376
160	0.5609756097561
157	0.75268817204301
142	0.09774436090226
136	0.09734513274336
148	0.11504424778761
159	0.61061946902655
162	0.61061946902655
165	0.55284552845528
155	0.48251748251748
162	0.5187969924812
165	0.47552447552448
163	0.75268817204301
164	0.60176991150442
157	0.61061946902655
156	0.61061946902655
161	0.5929203539823
162	0.60176991150442
165	0.60176991150442
151	0.08849557522124
165	0.60176991150442
157	0.49557522123894
167	0.46853146853147
165	0.49624060150376
164	0.75268817204301
157	0.04854368932039
159	0.54471544715447
150	0.11504424778761
150	0.08849557522124
167	0.61061946902655
157	0.61061946902655
166	0.55284552845528
161	0.61061946902655
160	0.54471544715447
138	0.09734513274336
155	0.0873786407767
150	0.10569105691057
161	0.75268817204301
158	0.75268817204301
166	0.61946902654867
144	0.10679611650485
146	0.10619469026549
159	0.75268817204301
158	0.52631578947368
160	0.75268817204301
151	0.10679611650485
169	0.61061946902655
160	0.54471544715447
162	0.5187969924812
163	0.75268817204301
164	0.55284552845528
157	0.61061946902655
161	0.60176991150442
164	0.51127819548872
145	0.10619469026549
159	0.74193548387097
167	0.54471544715447
170	0.45454545454545
168	0.61061946902655
161	0.54471544715447
150	0.08849557522124
160	0.58407079646018
165	0.55284552845528
137	0.08943089430894
166	0.51127819548872
160	0.66019417475728
161	0.67961165048544
152	0.10679611650485
161	0.54471544715447
160	0.75268817204301
160	0.67961165048544
169	0.48872180451128
166	0.55284552845528
163	0.61061946902655
166	0.55284552845528
158	0.49557522123894
159	0.75268817204301
147	0.10619469026549
161	0.50375939849624
157	0.52631578947368
157	0.61061946902655
165	0.55284552845528
155	0.5187969924812
168	0.61061946902655
167	0.55284552845528
146	0.09734513274336
139	0.09734513274336
152	0.10679611650485
171	0.44055944055944
145	0.10619469026549
146	0.10619469026549
164	0.61061946902655
164	0.55284552845528
169	0.61061946902655
157	0.5609756097561
159	0.5187969924812
164	0.51127819548872
166	0.49557522123894
150	0.11504424778761
167	0.55284552845528
162	0.54471544715447
166	0.55284552845528
153	0.10679611650485
167	0.55284552845528
147	0.08130081300813
148	0.08943089430894
162	0.2520325203252
170	0.61061946902655
164	0.75268817204301
161	0.61946902654867
167	0.55284552845528
164	0.48543689320388
158	0.52631578947368
166	0.55284552845528
162	0.55284552845528
154	0.60176991150442
147	0.08130081300813
158	0.75268817204301
159	0.67961165048544
144	0.09756097560976
143	0.09774436090226
162	0.66990291262136
159	0.73118279569892
146	0.10619469026549
162	0.50375939849624
144	0.09756097560976
167	0.60176991150442
159	0.52631578947368
163	0.5187969924812
161	0.74193548387097
158	0.48951048951049
146	0.10619469026549
151	0.11504424778761
157	0.61061946902655
160	0.61061946902655
155	0.5187969924812
170	0.48872180451128
158	0.61061946902655
156	0.5187969924812
154	0.10679611650485
171	0.61061946902655
168	0.55284552845528
160	0.66990291262136
-1	0.09638554216867
168	0.60176991150442
146	0.10619469026549
156	0.60176991150442
151	0.08849557522124
151	0.08130081300813
162	0.61061946902655
172	0.44055944055944
165	0.51127819548872
163	0.55284552845528
147	0.10619469026549
163	0.49624060150376
144	0.10619469026549
164	0.67961165048544
165	0.48192771084337
161	0.53097345132743
153	0.10679611650485
159	0.52631578947368
167	0.55284552845528
-1	0.10843373493976
157	0.60176991150442
144	0.10619469026549
159	0.60176991150442
150	0.11504424778761
158	0.48951048951049
166	0.1869918699187
161	0.66019417475728
158	0.5187969924812
167	0.13592233009709
162	0.66990291262136
147	0.09708737864078
169	0.51127819548872
157	0.75268817204301
158	0.75268817204301
161	0.58407079646018
157	0.5187969924812
168	0.55284552845528
157	0.61061946902655
157	0.75268817204301
158	0.75268817204301
160	0.54471544715447
